"rpid","oid","mid","name","level","datetime","content","like","rcount"
"1801707972","54916636","36439421","芙乐艾希儿","5","2019-07-26 17:46:28","反正现在有多臭，以后就有多香，臭弟弟们不要一边骂一边和我抢预约资格嗷","1","26"
"1803089415","54916636","272856205","春歌__","5","2019-07-27 00:14:12","我要道歉啦，pv没有碰瓷，现在找到以前的评论pv碰瓷的话，我都要改改。很高兴知道原神pv没有碰瓷的事实。一直都挺喜欢原神。","3","0"
"1803852348","54916636","272305627","墨池竹染","6","2019-07-27 10:14:08","请
http://www.sapprft.gov.cn/sapprft/channels/6979.shtml","2","5"
"1804099333","54916636","406369862","菲谢尔10032号","4","2019-07-27 11:47:10","手游和游戏机扯到一起，还能持续一个月。","0","0"
"1805368147","54916636","177707824","欧花发","5","2019-07-27 19:05:04","到现在我才知道，我玩的游戏没有一个是百分百原创的或多或少都会有一点的借鉴，我还特意去浏览器搜了一下[小电视_哭泣]","0","1"
"1806220005","54916636","367401943","聂小可n","4","2019-07-27 23:13:28","我以前喷了一个屠狗的视频如何，被几百人说教:没有违法，圣母婊。然后我看这个也没有违法啊？[doge]","1","1"
"1806906144","54916636","217908137","樱花散尽空悲切","5","2019-07-28 08:14:57","感觉喷子的言论就只会说抄袭，反驳的话也基本上都是歪理，有些言论也是真的很无语，我买个冰箱就一定要学会制冷？难道中国的冰箱就是原创，还不是向国外学习之后自己慢慢改进创新，还有好玩就行的言论有什么错，难道随随便便的换皮游戏就好玩？还阻碍中国游戏的发展，当初的国产单机游戏，被盗版破解搞到破产的时候你们这些""版权卫士""在哪？还不是一边玩着盗版 一边嘲讽真正支持正版的玩家，我觉得有你们这些挑拨离间的“正义人士”才是阻碍中国游戏发展的真正元凶。","3","0"
"1807239012","54916636","1819757","吉田沙优","6","2019-07-28 10:43:33","塞尔达是我小学就在玩的游戏了，转眼现在都要工作了。塞尔达也从当初的硬核线性解谜重回自由开放，拉了不少新人。也吸引了不少剽窃者，无论是线性塞尔达还是开放塞尔达都是我最喜欢的游戏，最喜欢的塞尔达。发生了这种事情真的很难受[2233娘_大哭]","0","1"
"1807378944","54916636","82685790","查拉图斯特拉如是说__","5","2019-07-28 11:35:13","还原神作","0","0"
"1808050728","54916636","91027199","兔兔谈谈","5","2019-07-28 15:24:10","打卡","0","0"
"1808163944","54916636","175492158","V70042","5","2019-07-28 16:11:24","先不说抄没抄，这音乐真心好听（过滤台词听之后的感想）","0","0"
"1809142674","54916636","10843884","芥川猩之介","5","2019-07-28 21:11:41","[无语]switch买了就搁家里吃灰了[抠鼻]还是手机好玩","0","0"
"1809371756","54916636","220294412","高日军","5","2019-07-28 22:12:35","国产不算抄袭嗷","1","0"
"1810346511","54916636","91027199","兔兔谈谈","5","2019-07-29 08:40:47","打卡打卡打卡","0","0"
"1810853293","54916636","32435742","我爱狗猫","6","2019-07-29 12:08:52","水军不喷了？还是后面的公司不续费了？(°?°)?

继续喷呀，继续站在道德制高点上喷呀，中国的 正义之士们！争取把原神喷倒！

打倒黑暗，让中国游戏史迎来光明啊！

今天 也是最黑暗的一天呢

[doge][doge][doge][doge]

吧原神喷倒以后，就可以玩中国境内不抄袭的好游戏了[doge][doge][doge]","3","2"
"1811068895","54916636","217908137","樱花散尽空悲切","5","2019-07-29 13:15:25","光在这里喷有什么用，官方只负责放pv和互动抽奖，在这里被喷成什么样官方可不管，有本事去爆破米游社，在这里口嗨有什么用？腾讯网易被骂了那么多年还不是活的好好的，也没看到哪个国产手游因为被喷而破产，破产的也只是那些质量差拿玩家当韭菜的游戏，反正最后出来的时候又是一个同行衬托，国人基本上都有从众心理，看到别人玩自己有可能也会下载玩一下，如果不好玩的话直接卸载不就好了，在这里喷抄袭有用吗？","3","0"
"1811550151","54916636","406369862","菲谢尔10032号","4","2019-07-29 16:12:54","最后一次来看你了，没时间，回去休息了，等你公测出来看看","0","0"
"1811683801","54916636","21540909","一个超怂的咸鱼","6","2019-07-29 17:05:47","可以联机嘛","0","1"
"1813175946","54916636","411929665","米黑无能举报","4","2019-07-30 00:11:07","在？版权卫士能不能宁们能不能来这个视频支援？AV60849485","0","2"
"1813198063","54916636","31718650","渡鸦10016","6","2019-07-30 00:19:31","专栏:
cv3086584
cv3086589
第一期av60204122
第二期av60535755
（温馨提示:第一期配音感人肺腑，建议静音并自配bgm
我们走！","3","0"
"1813276975","54916636","67483271","Curtana-","6","2019-07-30 00:49:53","真的是服腾讯网易这一手，搞水军喷原神，米卫兵还以为是任豚在在节奏，从而达到既影响米忽悠口碑又让米卫兵和任豚对立的目的。。。。。。实际上这一切就是猪厂鹅厂搞的鬼，都是工具人。。。。。。。","4","10"
"1813695355","54916636","36559724","红泥小火炉xx","5","2019-07-30 08:20:26","发生了啥？？？抄袭啥了谁给我科普一下","0","8"
"1814891069","54916636","91027199","兔兔谈谈","5","2019-07-30 15:56:46","打卡打卡","0","0"
"1815248755","54916636","217908137","樱花散尽空悲切","5","2019-07-30 17:59:47","不明白喷了那么久的抄袭有用吗？只要不是抄源代码和美术素材基本上都告不赢，吵来吵去也只是增加热度，不明白为什么最近腾讯网易都在招募人才，难道真的想让中国有属于自己的3A大作？如果真是这样，为什么还要把希望寄托在米哈游这个抄袭缝合怪身上？","4","0"
"1816939991","54916636","20110740","星轮逆转","6","2019-07-31 04:33:29","我最喜欢跟黑子对着干，原神出了我玩爆。","3","0"
"1817691150","54916636","231270761","孙天皇的恩师张三","5","2019-07-31 12:11:36","原神初测之日，引发了中国版权意识的崛起。
无论是山寨换皮大厂、抄袭小厂、破解盗版工作室、侵权游戏制作组、IOS游戏破解组、恰饭两面派UP主、跟风黑狗喷子、盗版厂商、白嫖盗版用户，都纷纷站出来指责米哈游。
【2233娘_大笑】","6","3"
"1819105379","54916636","12400398","鸽骑士咕咕","5","2019-07-31 19:56:16","真有你的啊米忽悠，这波舒服了[doge]","0","0"
"1819137205","54916636","86028317","Shining_夏莉欧","5","2019-07-31 20:06:33","今天是第四十一天，我还能看的到光明吗","0","0"
"1819663586","54916636","32548616","大萌椰奶","5","2019-07-31 22:31:23","呃其实我觉得你们这一吵我一个不怎么关注这个游戏的都被你们吵的来关注这游戏了[呆]","0","0"
"1819676480","54916636","444620204","账号已注销","0","2019-07-31 22:34:08","这里我从中立的方向评价一下，看了一下taotap还有b站其他视频的评论，是真的ex到我了，你们up做视频怎么搞原神雨我无瓜，我竟然看到“希望腾讯搞死抄袭gou米哈”这种恶臭评论？[微笑]来小朋友告诉我，tx有没有资格说话[doge]，除此之外，有些up主单独的把原神射箭要长按这个给截出来，说是塞尔达原创，盗版可耻，WTF？长按射箭？clx：？ MC：？ [doge]，这是真的有病。确实，国产游戏的一大诟病就是抄袭，反正只要是厂子大，告不倒自己，就抄一抄，拼个图就好，还不是买账？土豆服务器又怎么样？还不是买账？马赛克画质又怎么样？还不是买账？被告的时候，反正钱也有了，被骂火了，赶紧蹭热度宣传，再捞一笔钱。这就是国产个嘴脸，王者荣耀抄袭的时候，你见过腾讯道歉吗？还不是背着骂名，慢慢改？这就是大厂的力量[doge]，你们骂不死人，任天堂也不可能跑中国花钱告，你们关注的是米哈游手动打脸米卫兵，我却在关注道歉的诚心，塞尔达我不是不玩，只是对于你们无脑喷米哈游抄袭塞尔达的情况表示懵逼，某视频下说抄袭塞尔达冰冻水面的就过分了吧，我现实中喷个液氮到水面上也是一个效果，到底是塞尔达抄生活？还是生活抄袭了塞尔达？而像这样的一类无脑玩家，大多数都是玩着盗版的MC喷着网易，玩着迷你喷米哈游，玩着王者贬低英雄联盟[doge]，这种人就是生活中没办法做人的某种，跑来网络上跟风做一个有正义感的“侠士”，它还满脸沾沾自喜的模样，谁不是从借鉴走过来的呢？就比如mc初期使用破坏神的部分材质，合成部分由其他游戏改进而来，但最终还不是凭借着自己的改进和努力，成为当今沙盒游戏第一名？实际上，你们这样喷，还有类似某直播间认为“反正画质做得好，抄袭无所谓的某米卫兵”才是真正让国产游戏陷入黑暗的原因。其实我感觉有点洗白了米哈游……我等米哈游的后续，抄袭这是他抹不掉的事实，如果他还是照旧，死活不改，当我没说过以上全部","5","8"
"1819851135","54916636","31718650","渡鸦10016","6","2019-07-31 23:21:05","专栏:
cv3086584
cv3086589
第一期av60204122
第二期av60535755
（温馨提示:第一期配音感人肺腑，建议静音并自配bgm）
老子发爆
没想到吧我到底有多蛋疼！","0","0"
"1820299550","54916636","8550739","東郷友奈","6","2019-08-01 03:01:05","本来还是挺想去玩旷野之息的，毕竟别人跟我说入了不后悔，玩一年都不腻，但是想了想2000+的价格我都能steam喜加十了，开放世界的玩法我玩mc玩了6年了没有腻，不太相信塞尔达能让我玩6年，毕竟开放性比不过mc吧，以后找时间租一个玩玩吧[2233娘_卖萌]","0","4"
"1821055202","54916636","86191635","ン渔歌ベ","4","2019-08-01 11:57:03","封面上的女生是谁？","0","0"
"1821593652","54916636","234423613","某傲娇的御坂8848号","5","2019-08-01 14:57:28","骁龙855表示不慌","0","0"
"1822475470","54916636","38302832","SquidwardBN","5","2019-08-01 19:43:01","原神官方都承认了你们两帮人还在这掰扯干锤子。一个做抄袭游戏的公司永远都扛不起来国产游戏的这根大旗。何况mhy整就一破b公司，满脑子没点正经事，今天抄这个明天抄那个，改天碰俩瓷抄抄热度才算完。崩3被人扒出来后照样死性不改。现在原神…哦对，任地狱看不上mhy，所以不构成抄袭。不然呢？你以为人家最强法务部是养着吃干饭的？国内优质游戏多得很，把希望寄托在一个做抄袭手游的公司上？不怕说出去丢人吗？还扯什么国产精品少？《雨血前传:蜃楼》《太吾绘卷》《古剑奇谭三》《嗜血印》这些都被你塞肚子里去了？对对对，原神没抄袭，崩3动作纯自主研发，米忽悠身家比谁都干净。什么游戏里的动作都不配有版权嗷，我期待卡普空被宁抄倒闭的那一天","4","49"
"1822724737","54916636","43855741","dark赢家","5","2019-08-01 20:56:23","说 还原神作 的出来，看我不锤爆你的[doge]","0","0"
"1822751543","54916636","32943810","污穢的母巢","5","2019-08-01 21:03:20","这是第42个黑暗日","2","0"
"1822786702","54916636","297608795","碧海星煜","5","2019-08-01 21:13:56","好多塞尔达玩家啊??","0","0"
"1822875429","54916636","12918982","闪电批发328一个","6","2019-08-01 21:36:21","“塞尔达120神庙全通,明天cj我就不去了 ，怕认错展台”[吃瓜][吃瓜][吃瓜]","33","2"
"1823373601","54916636","38302832","SquidwardBN","5","2019-08-01 23:53:09","米忽悠加把劲啊，崩3都敢搬闪乱神乐的动作了，你原神能不能再搞一个电车只狼啊？[画风突变][画风突变][画风突变]","0","0"
"1823407076","54916636","4685481","我去你的LIFE","6","2019-08-02 00:01:54","坐等米索联盟和腾任联盟打一架[奸笑]","2","0"
"1823732244","54916636","78758148","extswallo","2","2019-08-02 02:41:02","抄就完事了。","1","4"
"1824091418","54916636","38302832","SquidwardBN","5","2019-08-02 09:10:19","我看着你们都觉得心疼。路人走了就说没水军了？兄弟萌，没人会盯着一个抄袭游戏看那么久。现在的情况是什么呢，官方承认了，人家也不想再跟你们玩了，你们就觉得赢了？人均阿Q？精神胜利法果然nb","2","3"
